perch1,perch2,perch3,perch4,perch5,5perches,fence,ground,top,middle,bottom,T_new,T_home,latency,back_home,move_home,movements,identifier
0.0,0.0,0.0,0.0,0.0,0.0,281.03333333333336,0.5333333333333333,457.27,138.1,5.47,0.0,600.83,,,61,0,CAGE_100720_HA70354_exploration_IB
